Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,-9999
445,Raheem Sterling,eng ENG,FW,Manchester City,23,1994,34,31,2771,30.8,0.55,0.29,0.84,0.55,0.00,0.00,0.10,0.00,0.44,0.44,0.31,0.76,5.03,2.82,14.2,0.55,0.29,0.84,0.55,0.84,0.44,0.31,0.76,0.44,0.76,Matches,b400bde0
446,John Stones,eng ENG,DF,Manchester City,24,1994,24,20,1764,19.6,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.02,0.02,0.01,0.03,2.24,6.02,0.26,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches,5eecec3d
447,Daniel Sturridge,eng ENG,FWMF,Liverpool,28,1989,18,4,509,5.7,0.35,0.18,0.53,0.35,0.00,0.00,0.18,0.00,0.21,0.21,0.14,0.37,1.58,5.44,6.49,0.35,0.18,0.53,0.35,0.53,0.22,0.15,0.37,0.22,0.37,Matches,1b7ec703
448,Denis Suárez,es ESP,MFFW,Arsenal,24,1994,4,0,71,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.75,1.25,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,12c50af5
449,Isaac Success,ng NGA,FWMF,Watford,22,1996,30,9,1052,11.7,0.09,0.09,0.17,0.09,0.00,0.00,0.34,0.00,0.30,0.30,0.24,0.53,2.99,3.33,9.15,0.09,0.09,0.17,0.09,0.17,0.30,0.24,0.53,0.30,0.53,Matches,f573a8bf
450,Ki Sung-yueng,kr KOR,MF,Newcastle Utd,29,1989,18,14,1302,14.5,0.00,0.07,0.07,0.00,0.00,0.00,0.14,0.00,0.02,0.02,0.07,0.08,0.83,4.55,0.83,0.00,0.07,0.07,0.00,0.07,0.02,0.07,0.09,0.02,0.09,Matches,1d8c99b0
451,Andrew Surman,eng ENG,MF,Bournemouth,31,1986,18,16,1439,16.0,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.02,0.02,0.03,0.04,0.19,5.56,0.63,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches,7d41b619
452,Sam Surridge,eng ENG,MFFW,Bournemouth,20,1998,2,0,13,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,4.00,0.00,0.00,30.0,0.00,0.00,0.00,0.00,0.00,2.40,0.29,2.69,2.40,2.69,Matches,b017b770
453,Alexander Sørloth,no NOR,FW,Crystal Palace,22,1995,12,0,185,2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.24,0.43,0.67,1.90,4.29,6.19,0.00,0.00,0.00,0.00,0.00,0.23,0.44,0.66,0.23,0.66,Matches,e92cd3f7
454,Matt Targett,eng ENG,DF,Southampton,22,1995,16,13,1186,13.2,0.08,0.23,0.30,0.08,0.00,0.00,0.15,0.00,0.04,0.04,0.17,0.21,1.82,4.02,6.74,0.08,0.23,0.30,0.08,0.30,0.04,0.17,0.21,0.04,0.21,Matches,e514ab62
455,James Tarkowski,eng ENG,DF,Burnley,25,1992,35,35,3086,34.3,0.09,0.03,0.12,0.09,0.00,0.00,0.23,0.00,0.10,0.10,0.01,0.10,0.12,3.06,0.17,0.09,0.03,0.12,0.09,0.12,0.10,0.01,0.11,0.10,0.11,Matches,15ea812b
456,Charlie Taylor,eng ENG,DF,Burnley,24,1993,38,35,3243,36.0,0.00,0.03,0.03,0.00,0.00,0.00,0.06,0.00,0.01,0.01,0.04,0.05,2.58,2.69,2.61,0.00,0.03,0.03,0.00,0.03,0.00,0.04,0.05,0.00,0.05,Matches,cc2d7ad5
457,Youri Tielemans,be BEL,MF,Leicester City,21,1997,13,13,1086,12.1,0.25,0.33,0.58,0.25,0.00,0.00,0.17,0.00,0.15,0.15,0.21,0.36,1.98,7.02,4.38,0.25,0.33,0.58,0.25,0.58,0.15,0.21,0.36,0.15,0.36,Matches,56f7a928
458,James Tomkins,eng ENG,DF,Crystal Palace,29,1989,29,29,2560,28.4,0.04,0.04,0.07,0.04,0.00,0.00,0.18,0.00,0.05,0.05,0.03,0.08,0.14,1.76,0.14,0.04,0.04,0.07,0.04,0.07,0.05,0.03,0.08,0.05,0.08,Matches,e7ca0439
459,Lucas Torreira,uy URU,MF,Arsenal,22,1996,34,24,2382,26.5,0.08,0.08,0.15,0.08,0.00,0.00,0.26,0.04,0.06,0.06,0.05,0.10,1.06,5.28,1.32,0.08,0.08,0.15,0.08,0.15,0.06,0.04,0.10,0.06,0.10,Matches,52611641
460,Cenk Tosun,tr TUR,FW,Everton,27,1991,25,10,1059,11.8,0.25,0.25,0.51,0.25,0.00,0.00,0.25,0.00,0.42,0.42,0.08,0.50,0.93,1.36,7.63,0.25,0.25,0.51,0.25,0.51,0.43,0.07,0.50,0.43,0.50,Matches,9a104dee
461,Andros Townsend,eng ENG,FWMF,Crystal Palace,27,1991,38,34,3009,33.4,0.18,0.12,0.30,0.18,0.00,0.00,0.03,0.00,0.14,0.14,0.11,0.25,4.31,3.17,8.38,0.18,0.12,0.30,0.18,0.30,0.14,0.11,0.25,0.14,0.25,Matches,b28bbd58
462,Adama Traoré,es ESP,FWMF,Wolves,22,1996,29,8,902,10.0,0.10,0.10,0.20,0.10,0.00,0.00,0.10,0.00,0.13,0.13,0.22,0.35,8.20,3.10,6.10,0.10,0.10,0.20,0.10,0.20,0.13,0.22,0.35,0.13,0.35,Matches,9a28eba4
463,Mark Travers,ie IRL,GK,Bournemouth,19,1999,2,2,180,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,fe558029
464,Kieran Trippier,eng ENG,DF,Tottenham,27,1990,27,26,2276,25.3,0.04,0.12,0.16,0.04,0.00,0.00,0.08,0.00,0.02,0.02,0.16,0.18,1.58,7.08,7.91,0.04,0.12,0.16,0.04,0.16,0.02,0.16,0.18,0.02,0.18,Matches,21512407
465,Antonio Valencia,ec ECU,DF,Manchester Utd,32,1985,6,5,466,5.2,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.02,0.02,0.10,0.10,3.46,4.81,4.04,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.10,0.01,0.10,Matches,08aa17d0
466,Yan Valery,tn TUN,DF,Southampton,19,1999,23,20,1712,19.0,0.11,0.05,0.16,0.11,0.00,0.00,0.21,0.05,0.04,0.04,0.01,0.05,2.84,1.74,4.05,0.11,0.05,0.16,0.11,0.16,0.04,0.01,0.05,0.04,0.05,Matches,531a4aa8
467,Virgil van Dijk,nl NED,DF,Liverpool,27,1991,38,38,3384,37.6,0.11,0.05,0.16,0.11,0.00,0.00,0.03,0.00,0.08,0.08,0.04,0.12,0.53,4.63,0.53,0.11,0.05,0.16,0.11,0.16,0.08,0.04,0.12,0.08,0.12,Matches,e06683ca
468,Jamie Vardy,eng ENG,FW,Leicester City,31,1987,34,30,2726,30.3,0.59,0.13,0.73,0.46,0.13,0.17,0.10,0.03,0.60,0.48,0.17,0.64,1.49,1.29,6.14,0.59,0.13,0.73,0.46,0.59,0.60,0.17,0.77,0.47,0.64,Matches,45963054
469,Jan Vertonghen,be BEL,DF,Tottenham,31,1987,22,22,1911,21.2,0.05,0.00,0.05,0.05,0.00,0.00,0.19,0.05,0.05,0.05,0.01,0.06,1.27,5.71,1.13,0.05,0.00,0.05,0.05,0.05,0.05,0.01,0.06,0.05,0.06,Matches,ba23a904
470,Jannik Vestergaard,dk DEN,DF,Southampton,25,1992,23,23,2027,22.5,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.03,0.03,0.03,0.06,0.62,2.76,0.18,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches,1900032e
471,Luciano Vietto,ar ARG,FWMF,Fulham,24,1993,20,10,986,11.0,0.09,0.36,0.45,0.09,0.00,0.00,0.09,0.00,0.26,0.26,0.19,0.45,3.00,3.18,9.73,0.09,0.37,0.46,0.09,0.46,0.27,0.20,0.46,0.27,0.46,Matches,2513a588
472,Rúben Vinagre,pt POR,DFMF,Wolves,19,1999,17,7,710,7.9,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.06,0.06,0.10,0.15,5.70,2.78,7.97,0.00,0.00,0.00,0.00,0.00,0.06,0.10,0.16,0.06,0.16,Matches,b937e490
473,Sam Vokes,wls WAL,FW,Burnley,28,1989,20,10,915,10.2,0.29,0.00,0.29,0.29,0.00,0.00,0.00,0.00,0.24,0.24,0.13,0.35,0.29,1.47,5.39,0.30,0.00,0.30,0.30,0.30,0.23,0.12,0.36,0.23,0.36,Matches,1d6ac165
474,Michel Vorm,nl NED,GK,Tottenham,34,1983,2,2,180,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,1bebde9d
475,Matěj Vydra,cz CZE,FW,Burnley,26,1992,13,3,318,3.5,0.29,0.29,0.57,0.29,0.00,0.00,0.29,0.00,0.51,0.51,0.14,0.66,0.86,0.86,4.29,0.28,0.28,0.57,0.28,0.57,0.52,0.13,0.65,0.52,0.65,Matches,0d4ceb32
476,Theo Walcott,eng ENG,FWMF,Everton,29,1989,37,24,2119,23.5,0.21,0.09,0.30,0.21,0.00,0.00,0.04,0.00,0.24,0.24,0.11,0.36,2.13,2.21,7.11,0.21,0.08,0.30,0.21,0.30,0.24,0.12,0.36,0.24,0.36,Matches,1ecb65be
477,Kyle Walker,eng ENG,DF,Manchester City,28,1990,33,30,2779,30.9,0.03,0.03,0.06,0.03,0.00,0.00,0.10,0.00,0.03,0.03,0.06,0.09,2.69,7.12,2.98,0.03,0.03,0.06,0.03,0.06,0.03,0.06,0.09,0.03,0.09,Matches,86dd77d1
478,Kyle Walker-Peters,eng ENG,DF,Tottenham,21,1997,6,4,376,4.2,0.00,0.71,0.71,0.00,0.00,0.00,0.24,0.00,0.07,0.07,0.12,0.19,3.57,3.10,4.05,0.00,0.72,0.72,0.00,0.72,0.08,0.11,0.19,0.08,0.19,Matches,984a5a64
479,Aaron Wan-Bissaka,eng ENG,DF,Crystal Palace,20,1997,35,35,3134,34.8,0.00,0.09,0.09,0.00,0.00,0.00,0.11,0.03,0.01,0.01,0.06,0.07,2.87,4.57,3.42,0.00,0.09,0.09,0.00,0.09,0.01,0.06,0.07,0.01,0.07,Matches,9e525177
480,Victor Wanyama,ke KEN,MF,Tottenham,27,1991,13,4,516,5.7,0.18,0.00,0.18,0.18,0.00,0.00,0.35,0.00,0.18,0.18,0.02,0.18,2.28,4.91,1.05,0.17,0.00,0.17,0.17,0.17,0.17,0.01,0.18,0.17,0.18,Matches,e0900238
481,Danny Ward,eng ENG,FW,Cardiff City,26,1991,14,4,445,4.9,0.20,0.00,0.20,0.20,0.00,0.00,0.00,0.00,0.12,0.12,0.06,0.18,1.43,1.84,5.51,0.20,0.00,0.20,0.20,0.20,0.12,0.07,0.19,0.12,0.19,Matches,cfb29823
482,Joel Ward,eng ENG,DF,Crystal Palace,28,1989,7,6,552,6.1,0.16,0.00,0.16,0.16,0.00,0.00,0.16,0.00,0.10,0.10,0.02,0.11,0.98,2.95,2.95,0.16,0.00,0.16,0.16,0.16,0.09,0.02,0.11,0.09,0.11,Matches,8a7ff278
483,Stephen Ward,ie IRL,DF,Burnley,32,1985,3,3,228,2.5,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.04,0.04,0.00,0.04,3.20,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches,3831b9fe
484,James Ward-Prowse,eng ENG,MFDF,Southampton,23,1994,26,21,1945,21.6,0.32,0.00,0.32,0.28,0.05,0.05,0.19,0.00,0.16,0.13,0.15,0.27,0.69,2.82,3.98,0.32,0.00,0.32,0.28,0.28,0.16,0.15,0.31,0.12,0.27,Matches,3515d404
485,Danny Welbeck,eng ENG,FWMF,Arsenal,27,1990,8,1,153,1.7,0.59,0.59,1.18,0.59,0.00,0.00,0.00,0.00,0.47,0.47,0.18,0.65,3.53,5.88,6.47,0.59,0.59,1.18,0.59,1.18,0.47,0.18,0.65,0.47,0.65,Matches,ce5143da
486,Ashley Westwood,eng ENG,MF,Burnley,28,1990,34,31,2824,31.4,0.06,0.22,0.29,0.06,0.00,0.00,0.16,0.00,0.06,0.06,0.15,0.21,0.51,5.57,1.27,0.06,0.22,0.29,0.06,0.29,0.06,0.15,0.21,0.06,0.21,Matches,495945ef
487,Connor Wickham,eng ENG,FWMF,Crystal Palace,25,1993,6,0,67,0.7,0.00,1.43,1.43,0.00,0.00,0.00,0.00,0.00,0.57,0.57,0.43,1.00,0.00,0.00,1.43,0.00,1.34,1.34,0.00,1.34,0.50,0.43,0.92,0.50,0.92,Matches,41cc19c2
488,Georginio Wijnaldum,nl NED,MF,Liverpool,27,1990,35,32,2725,30.3,0.10,0.00,0.10,0.10,0.00,0.00,0.10,0.00,0.10,0.10,0.06,0.16,1.55,5.54,2.21,0.10,0.00,0.10,0.10,0.10,0.10,0.06,0.16,0.10,0.16,Matches,eb58eef0
489,Danny Williams,us USA,MF,Huddersfield,29,1989,5,1,96,1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.00,0.00,0.00,0.00,0.09,0.91,2.73,0.91,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Matches,ec9a28ce
490,Willian,br BRA,FW,Chelsea,29,1988,32,26,2097,23.3,0.13,0.26,0.39,0.13,0.00,0.00,0.09,0.00,0.18,0.18,0.23,0.41,6.14,6.05,12.1,0.13,0.26,0.39,0.13,0.39,0.18,0.23,0.41,0.18,0.41,Matches,8b9ebd03
491,Joe Willock,eng ENG,MFFW,Arsenal,18,1999,2,1,64,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14,0.00,1.43,10.0,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16,Matches,a3b03921
492,Ben Wilmot,eng ENG,MFDF,Watford,18,1999,2,0,28,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2876eaa3
493,Jack Wilshere,eng ENG,MF,West Ham,26,1992,8,4,392,4.4,0.00,0.23,0.23,0.00,0.00,0.00,0.45,0.00,0.05,0.05,0.14,0.18,1.82,4.55,2.27,0.00,0.23,0.23,0.00,0.23,0.04,0.14,0.17,0.04,0.17,Matches,9c318325
494,Callum Wilson,eng ENG,FW,Bournemouth,26,1992,30,29,2528,28.1,0.50,0.32,0.82,0.46,0.04,0.07,0.11,0.00,0.48,0.42,0.19,0.61,1.74,1.57,7.01,0.50,0.32,0.82,0.46,0.78,0.48,0.19,0.67,0.42,0.61,Matches,c596fcb0
495,Harry Winks,eng ENG,MF,Tottenham,22,1996,26,17,1597,17.7,0.06,0.00,0.06,0.06,0.00,0.00,0.23,0.00,0.06,0.06,0.02,0.07,3.16,7.01,1.07,0.06,0.00,0.06,0.06,0.06,0.06,0.01,0.07,0.06,0.07,Matches,2f7acede
496,Chris Wood,nz NZL,FW,Burnley,26,1991,38,29,2588,28.8,0.35,0.07,0.42,0.35,0.00,0.00,0.07,0.00,0.31,0.31,0.13,0.44,0.45,0.87,6.91,0.35,0.07,0.42,0.35,0.42,0.31,0.13,0.44,0.31,0.44,Matches,4e9a0555
497,Granit Xhaka,ch SUI,MFDF,Arsenal,25,1992,29,29,2498,27.8,0.14,0.07,0.22,0.14,0.00,0.00,0.36,0.00,0.07,0.07,0.12,0.19,1.33,9.28,1.22,0.14,0.07,0.22,0.14,0.22,0.07,0.12,0.20,0.07,0.20,Matches,e61b8aee
498,Andriy Yarmolenko,ua UKR,MFFW,West Ham,28,1989,9,5,459,5.1,0.39,0.00,0.39,0.39,0.00,0.00,0.39,0.00,0.22,0.22,0.16,0.35,3.53,4.31,5.49,0.39,0.00,0.39,0.39,0.39,0.21,0.15,0.36,0.21,0.36,Matches,849c826a
499,DeAndre Yedlin,us USA,DF,Newcastle Utd,25,1993,29,28,2473,27.5,0.04,0.07,0.11,0.04,0.00,0.00,0.22,0.04,0.04,0.04,0.07,0.11,1.38,2.40,3.78,0.04,0.07,0.11,0.04,0.11,0.04,0.07,0.11,0.04,0.11,Matches,ae0a7ddf
500,Maya Yoshida,jp JPN,DF,Southampton,29,1988,17,17,1518,16.9,0.00,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.03,0.14,0.06,2.01,0.24,0.00,0.06,0.06,0.00,0.06,0.11,0.03,0.14,0.11,0.14,Matches,caffaf5a
501,Ashley Young,eng ENG,DF,Manchester Utd,33,1985,30,28,2569,28.5,0.07,0.07,0.14,0.07,0.00,0.00,0.32,0.04,0.02,0.02,0.11,0.13,2.49,5.44,4.35,0.07,0.07,0.14,0.07,0.14,0.02,0.11,0.13,0.02,0.13,Matches,be927d03
502,Pablo Zabaleta,ar ARG,DF,West Ham,33,1985,26,23,2092,23.2,0.00,0.04,0.04,0.00,0.00,0.00,0.17,0.00,0.01,0.01,0.04,0.05,1.34,4.44,4.61,0.00,0.04,0.04,0.00,0.04,0.01,0.04,0.05,0.01,0.05,Matches,6813ac34
503,Wilfried Zaha,ci CIV,FW,Crystal Palace,25,1992,34,34,3036,33.7,0.30,0.15,0.45,0.30,0.00,0.00,0.27,0.03,0.17,0.17,0.14,0.31,5.40,4.18,10.5,0.30,0.15,0.44,0.30,0.44,0.17,0.14,0.31,0.17,0.31,Matches,b2bc3b1f
504,Andre-Frank Zambo Anguissa,cm CMR,MF,Fulham,22,1995,22,16,1517,16.9,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.06,0.05,0.05,0.01,0.06,2.01,6.63,1.18,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches,6bb2c084
505,Davide Zappacosta,it ITA,DF,Chelsea,26,1992,4,1,128,1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.07,0.14,3.57,2.14,4.29,0.00,0.00,0.00,0.00,0.00,0.06,0.09,0.15,0.06,0.15,Matches,7fe90ccd
506,Oleksandr Zinchenko,ua UKR,DF,Manchester City,21,1996,14,14,1151,12.8,0.00,0.23,0.23,0.00,0.00,0.00,0.08,0.00,0.02,0.02,0.12,0.13,3.67,7.42,7.34,0.00,0.23,0.23,0.00,0.23,0.01,0.12,0.13,0.01,0.13,Matches,51cf8561
507,Kenneth Zohore,dk DEN,FW,Cardiff City,24,1994,19,7,753,8.4,0.12,0.12,0.24,0.12,0.00,0.00,0.12,0.00,0.20,0.20,0.13,0.33,1.19,0.60,6.79,0.12,0.12,0.24,0.12,0.24,0.20,0.13,0.33,0.20,0.33,Matches,5e508d0d
508,Kurt Zouma,fr FRA,DF,Everton,23,1994,32,29,2612,29.0,0.07,0.07,0.14,0.07,0.00,0.00,0.14,0.03,0.05,0.05,0.01,0.06,0.79,3.62,0.14,0.07,0.07,0.14,0.07,0.14,0.05,0.01,0.06,0.05,0.06,Matches,ce4246f5
